ID0000,sss000,yyyy00,mm0000,dd0000,sscode,ssname,sstype,fa0108,fa0110,fa0112,fa0114,fa0116,fa0118,fa0120,fa0122,mem000,QC0000
2219,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,984,小花山茶,Camellia forrestii (Diels )Coh.,2.5,2.7,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2220,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,985,腾冲栲,Castanopsis wattii (King ex Hook. f.) A. Camus,3.7,4,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2221,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,986,七裂槭,Acer heptalobum Diels,32.3,20,落叶中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2222,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,987,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,8.2,10.7,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2223,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,988,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,9.5,12,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2224,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,989,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,9.2,9.9,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2225,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,990,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,2.2,2.1,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2226,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,991,山青木,Meliosma kirkii Hemsl. & E.H. Wilson,35.6,28,落叶中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树号对应的样方号一致性检查
2227,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,992,丛花山矾,Symplocos poilanei Guill.,4.8,2.2,常绿矮高位芽植物,ALF200306_0,倒伏,树高时间一致性检查;树号对应的样方号一致性检查
2228,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,993,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,7.3,10.8,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2229,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,994,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,7.5,9.1,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2230,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,995,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,32.8,24,常绿小高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
2231,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,996,小花山茶,Camellia forrestii (Diels )Coh.,3.3,5,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2232,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,81,81（1）,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,2.1,3.2,常绿中高位芽植物,ALF200306_0,,
2233,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,997,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,25.1,19.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
2234,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,998,大花八角,Illicium macranthum A.C.Smith,27.4,19,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2235,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,999,小花山茶,Camellia forrestii (Diels )Coh.,5.5,7.2,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2236,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,1000,小花山茶,Camellia forrestii (Diels )Coh.,3.1,3.6,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2237,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,1001,小花山茶,Camellia forrestii (Diels )Coh.,2.2,2.1,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2238,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,1002,南洋木荷,Schima noronhae Reinw. ex Blume,58.4,24,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树高时间一致性检查;树号对应的样方号一致性检查
2239,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,82,1003,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,3.2,3.6,常绿小高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2240,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1004,滇润楠,Machilus yunnanensis Lecomte,43.9,21,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
2241,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1005,滇润楠,Machilus yunnanensis Lecomte,19.6,15.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
2242,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1006,多花山矾,Symplocos ramosissima Wall.ex G.Don,2.4,4.1,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2243,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1007,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,3.9,4.9,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2244,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1009,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,2.2,3.4,常绿小高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2245,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1010,小花山茶,Camellia forrestii (Diels )Coh.,3.3,4.5,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2246,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1011,薄叶山矾,Symplocos anomala Brand,4.9,7.5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2247,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1012,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.3,5.4,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2248,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1013,腾冲栲,Castanopsis wattii (King ex Hook. f.) A. Camus,7.7,7.1,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2249,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,1014,腾冲栲,Castanopsis wattii (King ex Hook. f.) A. Camus,14.2,13.4,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2250,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,83,83（1）,长尾青冈,Cyclobalanopsis stewardiana Hsu var.longicaudata H,8.4,3.1,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查
2251,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1015,薄叶山矾,Symplocos anomala Brand,6.9,8.3,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2252,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1016,多花山矾,Symplocos ramosissima Wall.ex G.Don,3,3.8,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2253,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1017,丛花山矾,Symplocos poilanei Guill.,4.5,5,常绿矮高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2254,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1018,丛花山矾,Symplocos poilanei Guill.,4.6,5.3,常绿矮高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2255,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1019,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,10.5,10,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2256,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1021,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.6,4.8,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2257,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1022,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,13.5,12.5,常绿中高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的样方号一致性检查
2258,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1023,木果柯,Lithocarpus xylocarpus (Kurz) Markgr.,11.7,15.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树高时间一致性检查;树号对应的样方号一致性检查
2259,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1024,腾冲栲,Castanopsis wattii (King ex Hook. f.) A. Camus,2.7,4.8,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2260,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1025,小花山茶,Camellia forrestii (Diels )Coh.,4.6,5.4,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2261,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1026,小花山茶,Camellia forrestii (Diels )Coh.,6.1,3.8,常绿小高位芽植物,ALF200306_0,,树高时间一致性检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2262,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1027,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,11,15.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树高时间一致性检查;树号对应的样方号一致性检查
2263,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1028,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.3,5.6,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2264,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1029,红花木莲,Manglietia insignis (Wall.)Bl.,19.3,12.5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2265,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1030,南亚枇杷,Eriobotrya bengalensis (Roxb.)Hook.,11.9,16,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2266,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1031,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,4,4.2,常绿小高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2267,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1032,黄心树,Machilus bombycina King ex Hook.f.,3.6,5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2268,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1033,木果柯,Lithocarpus xylocarpus (Kurz) Markgr.,28.5,26,常绿中高位芽植物,ALF200306_0,,树高阈值检查;胸径时间一致性检查;树高时间一致性检查;树号对应的样方号一致性检查
2269,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,1034,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,10.9,11.5,常绿中高位芽植物,ALF200306_0,,树号对应的样方号一致性检查
2270,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,84（1）,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,2.1,3.2,常绿小高位芽植物,ALF200306_0,,
2271,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,84（2）,交让木,Daphniphyllum macropodum Miq.,2.1,3.3,常绿中高位芽植物,ALF200306_0,,
2272,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,84（3）,交让木,Daphniphyllum macropodum Miq.,2.9,4.2,常绿中高位芽植物,ALF200306_0,,
2273,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,84,84（4）,交让木,Daphniphyllum macropodum Miq.,2.5,4.5,常绿中高位芽植物,ALF200306_0,,
2274,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,85,1035,大花八角,Illicium macranthum A.C.Smith,19.9,18.5,常绿中高位芽植物,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2275,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,85,1037,云南柃(云南志:斜基叶,Eurya obliquifolia Hemsl.,3.6,3.4,常绿小高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
2276,ALF,2005,11,15,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,85,1039,大花八角,Illicium macranthum A.C.Smith,17.9,14.5,常绿中高位芽植物,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
